customer_id,trans_date,tran_amount,response
CS5765,2013-05-09,99,0
CS3210,2012-10-21,104,0
CS4570,2014-07-15,101,0
CS3975,2013-04-25,77,0
CS4215,2014-09-23,95,0
CS1422,2012-07-12,83,0
CS6042,2014-09-13,98,0
CS2016,2014-12-11,100,0
CS5975,2012-02-20,96,0
CS3134,2012-02-29,102,1
CS1722,2011-06-05,52,0
CS2414,2013-07-04,66,1
CS1304,2013-02-13,56,0
CS3146,2011-09-15,36,0
CS5602,2011-11-05,39,0
CS3353,2011-11-01,45,0
CS5527,2015-02-03,83,0
CS5070,2012-12-09,99,0
CS5134,2012-10-16,87,0
CS5167,2013-01-20,44,0
CS4394,2013-01-09,57,0
CS5777,2013-08-06,86,0
CS1313,2014-03-07,95,0
CS2668,2014-12-28,84,0
CS4616,2011-09-21,76,0
CS5559,2014-11-23,74,0
CS2218,2011-07-09,62,0
CS5632,2011-12-13,53,0
CS6102,2015-01-07,82,0
CS2080,2013-07-12,40,1
CS5488,2011-12-09,40,0
CS5305,2012-11-09,43,1
CS5069,2013-08-28,79,1
CS5996,2011-10-17,73,0
CS1157,2012-01-03,49,0
CS4654,2013-12-26,78,0
CS5749,2014-07-17,102,0
CS4233,2014-02-09,102,0
CS1677,2013-09-29,68,1
CS6067,2011-10-21,44,0
CS2289,2014-04-28,61,0
CS4463,2014-04-02,89,0
CS5387,2011-06-23,81,0
CS5545,2014-02-15,68,0
CS5163,2012-06-15,46,0
CS5772,2014-09-04,66,0
CS5096,2014-04-03,97,1
CS2280,2011-09-16,102,0
CS2427,2012-03-03,53,0
CS2516,2013-11-21,62,0
CS2972,2014-08-27,95,0
CS5500,2013-06-05,89,0
CS5625,2014-12-03,61,1
CS4344,2012-02-25,44,0
CS5312,2013-12-21,79,0
CS3640,2014-01-13,103,0
CS5912,2012-10-07,84,0
CS3885,2011-05-30,77,0
CS5875,2011-10-20,63,0
CS3064,2012-11-17,50,0
CS3144,2014-12-17,76,0
CS2777,2014-05-10,92,0
CS4208,2011-11-01,50,0
CS1924,2011-11-20,95,0
CS2116,2012-10-12,38,0
CS1804,2011-12-08,79,0
CS2938,2013-11-11,35,0
CS5827,2014-11-11,80,0
CS2000,2015-01-07,50,0
CS3616,2011-10-27,91,0
CS4089,2011-10-10,92,0
CS5369,2011-12-30,78,0
CS4232,2012-07-14,56,1
CS2336,2013-09-21,82,0
CS4737,2014-03-05,40,0
CS4807,2014-07-31,54,0
CS4391,2011-11-23,51,1
CS4613,2012-08-10,101,1
CS4797,2013-10-13,75,0
CS4855,2013-02-21,77,0
CS2617,2013-06-20,99,0
CS3633,2014-11-08,103,0
CS3045,2011-10-22,95,0
CS3023,2013-10-27,72,1
CS5653,2011-11-02,82,0
CS4256,2013-02-16,94,0
CS4417,2012-05-13,51,0
CS5963,2011-08-16,68,0
CS3058,2013-01-06,39,0
CS1764,2015-02-09,94,1
CS5510,2012-06-02,56,0
CS1978,2013-06-25,76,0
CS4553,2012-09-19,79,0
CS5129,2013-04-07,46,0
CS2900,2012-01-17,59,0
CS2402,2011-09-15,75,0
CS2993,2012-08-20,71,0
CS4160,2011-11-07,58,0
CS5018,2014-11-19,95,0
CS1410,2011-09-10,86,0
CS3345,2012-12-13,50,0
CS2568,2011-06-12,93,0
CS2377,2014-10-04,83,0
CS5589,2012-02-21,87,1
CS4193,2012-06-29,77,0
CS2877,2014-06-25,71,0
CS5100,2014-11-20,43,0
CS1709,2014-06-24,36,1
CS2269,2011-11-25,96,0
CS4820,2013-07-19,101,0
CS1184,2011-07-26,50,0
CS1959,2012-02-02,39,1
CS2515,2011-12-22,74,1
CS4452,2012-07-08,54,0
CS1664,2012-06-27,105,0
CS4037,2013-09-12,47,0
CS2518,2014-04-24,77,0
CS1211,2014-03-27,60,0
CS3220,2014-03-24,101,0
CS2988,2014-06-11,98,0
CS3348,2012-09-25,70,0
CS5282,2012-11-06,101,0
CS1975,2014-01-30,40,0
CS4484,2013-10-12,59,0
CS4367,2013-01-17,71,0
CS5908,2011-09-01,84,0
CS2418,2013-07-27,74,0
CS3539,2011-06-14,64,0
CS1334,2011-07-12,73,0
CS5088,2012-06-08,40,0
CS4163,2011-10-14,37,0
CS5895,2014-08-17,57,0
CS2939,2014-09-17,61,0
CS4270,2013-12-19,75,0
CS2658,2014-09-27,95,0
CS5541,2012-05-27,80,0
CS5396,2013-03-29,80,0
CS5358,2014-09-05,52,0
CS1861,2013-08-24,36,0
CS5093,2014-03-27,41,1
CS3148,2013-09-22,96,0
CS2469,2015-02-14,62,0
CS3563,2014-03-22,63,0
CS6023,2012-12-30,93,0
CS4565,2011-05-18,67,0
CS4630,2012-02-07,50,0
CS2891,2014-05-31,73,1
CS2157,2011-12-19,92,0
CS5306,2013-03-22,100,0
CS2491,2011-12-09,83,0
CS5662,2015-03-06,78,0
CS3042,2011-07-21,50,0
CS3050,2011-10-14,66,0
CS5367,2011-08-31,68,1
CS4671,2014-09-10,38,0
CS3898,2014-01-08,39,1
CS3192,2014-11-25,89,0
CS4338,2011-09-20,42,0
CS3822,2011-06-10,82,0
CS4808,2013-12-29,54,0
CS5554,2014-12-11,92,0
CS4152,2012-12-18,49,0
CS2327,2011-09-12,86,0
CS1597,2013-12-13,71,0
CS6042,2012-01-14,42,0
CS3205,2012-12-24,97,0
CS4015,2011-10-19,80,0
CS4861,2014-03-01,100,0
CS5668,2014-08-02,83,0
CS4815,2014-05-14,58,0
CS1357,2011-07-30,67,0
CS6010,2011-09-17,70,0
CS6049,2012-12-10,48,0
CS3576,2012-04-13,89,0
CS4586,2012-06-10,93,0
CS3301,2014-02-21,53,0
CS2273,2011-06-11,102,0
CS1441,2012-04-04,56,0
CS4442,2012-01-13,103,1
CS4493,2014-03-28,41,0
CS2967,2013-02-05,50,0
CS2100,2012-10-03,58,0
CS1336,2012-11-11,89,0
CS5760,2012-10-27,74,0
CS1284,2011-08-25,65,0
CS2187,2012-11-07,97,0
CS3580,2011-06-21,38,0
CS4700,2013-12-30,36,0
CS3203,2014-09-13,38,0
CS4696,2014-09-09,35,0
CS5760,2014-08-12,43,0
CS2313,2013-07-14,90,0
CS1926,2013-09-20,50,0
CS3036,2013-09-03,58,0
CS2442,2014-09-18,63,0
CS3443,2011-08-01,84,0
CS3322,2014-09-03,81,0
CS2640,2012-06-13,81,0
CS2508,2014-08-30,63,0
CS5171,2014-08-26,72,0
CS1964,2011-08-28,47,1
CS2447,2012-09-28,69,0
CS2997,2012-08-31,42,0
CS5602,2012-10-31,46,0
CS4672,2014-09-13,36,0
CS1233,2012-09-02,66,1
CS5718,2014-09-29,35,0
CS4891,2012-07-25,72,0
CS2471,2012-01-30,54,0
CS1181,2014-07-01,75,0
CS2736,2013-01-25,66,0
CS3301,2013-03-20,50,0
CS4338,2014-07-26,37,0
CS4915,2011-11-01,70,0
CS4811,2011-09-20,47,1
CS5419,2014-11-29,47,0
CS3690,2012-02-24,82,0
CS1809,2012-07-19,36,0
CS5604,2012-02-12,80,0
CS5909,2014-07-15,83,0
CS1189,2013-01-15,89,0
CS5631,2013-10-29,83,0
CS1847,2013-11-25,59,0
CS1937,2014-01-14,88,0
CS3910,2012-12-06,39,0
CS2515,2014-12-21,43,1
CS5340,2011-12-03,58,0
CS5491,2013-04-15,56,1
CS1654,2014-10-17,105,0
CS5627,2013-07-23,84,0
CS5181,2011-10-14,53,0
CS1320,2013-03-24,96,0
CS2362,2014-07-13,67,1
CS3766,2013-07-26,85,0
CS4100,2013-08-17,82,0
CS5945,2012-05-12,75,0
CS1371,2011-08-11,41,0
CS2980,2013-11-07,58,0
CS5461,2012-11-10,40,1
CS4074,2013-10-15,78,0
CS5532,2014-01-23,103,0
CS1938,2012-04-28,96,0
CS3628,2012-04-13,58,0
CS1983,2013-04-08,97,0
CS4631,2014-11-23,96,0
CS2005,2013-01-15,64,0
CS4727,2012-02-01,92,1
CS2038,2014-12-08,100,0
CS4501,2013-10-25,36,0
CS4443,2013-06-18,40,0
CS1155,2013-01-05,84,0
CS2876,2013-10-03,35,0
CS1798,2012-11-14,89,0
CS4657,2012-11-12,80,0
CS5625,2014-08-18,71,1
CS3935,2014-04-26,56,0
CS1917,2014-11-23,68,0
CS3795,2015-02-16,64,0
CS2060,2011-12-07,40,0
CS3970,2013-10-14,91,0
CS1885,2014-04-02,87,0
CS4797,2014-09-19,98,0
CS2792,2012-12-15,50,0
CS5631,2011-05-28,54,0
CS4359,2013-09-22,95,0
CS4597,2014-03-01,67,0
CS1516,2012-03-28,57,0
CS4700,2015-01-16,97,0
CS5620,2011-06-13,44,1
CS2818,2014-08-18,43,0
CS4039,2013-01-01,74,0
CS4349,2014-08-21,40,0
CS4637,2013-07-15,87,1
CS2598,2014-12-16,86,0
CS3499,2011-06-05,50,0
CS1267,2013-08-02,40,0
CS4196,2013-08-02,76,0
CS1187,2012-03-15,105,0
CS2814,2013-04-14,74,0
CS3600,2013-06-13,57,0
CS3312,2012-08-21,71,0
CS1484,2011-07-02,48,0
CS4219,2011-12-04,54,0
CS2617,2012-10-14,52,0
CS4268,2015-03-15,74,0
CS3829,2011-11-14,55,0
CS3469,2013-05-31,38,0
CS4864,2011-12-06,57,0
CS5135,2012-02-03,90,0
CS3655,2015-01-07,59,1
CS4195,2012-10-28,57,0
CS3920,2014-06-26,66,0
CS1557,2011-10-28,41,0
CS1922,2014-03-11,105,0
CS1830,2013-12-22,52,0
CS4292,2013-10-23,100,0
CS5427,2013-08-21,49,1
CS4563,2013-12-20,40,0
CS4890,2014-05-03,69,0
CS5103,2011-06-10,35,0
CS2279,2013-07-27,73,0
CS4674,2013-08-11,95,0
CS1883,2012-03-17,92,0
CS1608,2012-12-14,88,0
CS4142,2012-09-22,65,0
CS4879,2015-02-22,38,0
CS2648,2014-10-28,43,0
CS5439,2014-06-13,86,0
CS5487,2013-11-01,61,0
CS5620,2013-02-14,65,1
CS1373,2014-10-09,74,0
CS4083,2015-01-02,90,0
CS2147,2015-02-14,59,0
CS5219,2013-11-02,92,0
CS5165,2013-08-29,74,0
CS3664,2014-12-07,78,0
CS1558,2012-07-28,80,0
CS3212,2011-11-03,103,0
CS1438,2011-09-25,67,0
CS1511,2011-05-26,78,0
CS3963,2013-07-11,82,0
CS1125,2012-02-04,104,0
CS2967,2014-06-12,66,0
CS6108,2011-10-17,59,0
CS2210,2014-08-03,84,0
CS1977,2012-07-28,93,0
CS2715,2015-03-15,82,1
CS4984,2013-03-20,93,0
CS5162,2012-03-28,84,0
CS1940,2011-07-12,57,0
CS6026,2014-06-14,86,0
CS1768,2012-06-09,42,1
CS2198,2012-10-15,67,0
CS2181,2012-01-10,66,0
CS5477,2015-01-07,97,0
CS2563,2014-10-14,49,0
CS1441,2015-01-07,63,0
CS2468,2013-11-17,74,0
CS6083,2014-10-14,94,0
CS1856,2012-06-28,66,0
CS4642,2013-04-13,55,0
CS4436,2013-01-07,60,0
CS6064,2013-07-18,101,0
CS2024,2013-11-24,49,0
CS1662,2012-10-08,45,0
CS5174,2012-06-15,66,1
CS2735,2013-09-04,71,0
CS3178,2015-02-01,94,0
CS3992,2012-05-31,100,0
CS2325,2013-07-24,48,0
CS6029,2013-01-09,54,1
CS4314,2012-03-11,90,0
CS5102,2013-06-20,87,0
CS2997,2012-04-30,97,0
CS3522,2012-05-19,104,0
CS4553,2011-09-06,60,0
CS4954,2012-07-31,104,0
CS2122,2014-08-22,102,0
CS5149,2013-01-16,89,0
CS3976,2012-10-30,44,0
CS5215,2014-01-07,45,0
CS2949,2011-07-06,36,0
CS5468,2012-03-20,53,0
CS1544,2014-03-06,96,1
CS1545,2012-04-23,56,0
CS1586,2012-05-19,46,0
CS2891,2012-11-10,93,1
CS4328,2014-04-25,77,0
CS4481,2013-08-25,89,0
CS2463,2011-12-11,52,0
CS1957,2012-05-11,48,0
CS2961,2013-01-14,104,0
CS2120,2012-08-29,41,0
CS4482,2015-02-10,61,0
CS3499,2014-11-12,47,0
CS4054,2015-02-18,105,0
CS5475,2012-05-07,75,0
CS2720,2014-05-25,53,0
CS2897,2011-08-22,47,0
CS1801,2011-10-18,82,0
CS3724,2013-10-18,44,0
CS1600,2011-09-10,64,0
CS1432,2012-01-20,62,0
CS3020,2011-12-20,90,0
CS4885,2012-03-22,43,1
CS4330,2014-05-11,96,0
CS3286,2013-05-20,39,0
CS5022,2013-06-04,51,0
CS5387,2014-11-01,44,0
CS1322,2013-09-30,105,0
CS4851,2015-01-10,73,0
CS2406,2012-04-19,103,0
CS3672,2013-09-08,93,0
CS5732,2011-10-24,64,0
CS3832,2012-10-20,41,0
CS4798,2012-05-17,89,1
CS4623,2012-12-05,40,1
CS6043,2012-03-26,46,0
CS1770,2014-11-19,81,0
CS3891,2014-07-03,103,0
CS5227,2012-02-29,47,0
CS5039,2013-12-15,43,0
CS2564,2014-05-30,79,0
CS4911,2012-11-04,43,0
CS5644,2013-10-30,53,1
CS1798,2013-12-04,63,0
CS1876,2012-06-25,55,0
CS5973,2012-07-25,77,0
CS3852,2011-07-02,51,0
CS2313,2013-03-24,44,0
CS4334,2014-08-12,93,0
CS1300,2011-10-28,76,0
CS5965,2012-03-08,93,1
CS2523,2011-08-20,66,0
CS2089,2013-06-28,102,0
CS2649,2013-12-10,102,1
CS3517,2011-09-27,76,0
CS1675,2012-07-08,98,0
CS4245,2011-09-28,88,0
CS4410,2012-11-14,38,0
CS2086,2011-09-25,75,0
CS3836,2011-12-21,52,0
CS5326,2013-07-17,78,1
CS4723,2013-12-08,35,0
CS3841,2014-06-28,92,1
CS2984,2014-03-22,92,0
CS3088,2012-02-16,67,0
CS6087,2014-03-16,57,0
CS3761,2011-07-18,90,1
CS2614,2013-01-22,62,0
CS2296,2012-02-20,82,0
CS4466,2013-10-10,101,1
CS1278,2011-12-20,87,0
CS4548,2014-05-20,68,0
CS4171,2012-01-08,52,0
CS4533,2012-01-26,61,1
CS2092,2013-05-16,101,0
CS1633,2013-08-17,71,0
CS5143,2013-05-30,86,0
CS1670,2013-11-08,51,0
CS4537,2011-09-17,89,0
CS5954,2011-09-26,90,0
CS3462,2012-01-11,77,0
CS3832,2011-07-16,87,0
CS1999,2013-03-21,103,0
CS4812,2012-11-20,45,0
CS5819,2011-12-06,50,0
CS3067,2014-12-18,55,0
CS3807,2014-08-22,64,0
CS3071,2013-06-07,84,0
CS5628,2013-08-10,92,0
CS5572,2014-01-31,43,0
CS5185,2014-10-15,66,0
CS4688,2012-02-18,97,0
CS2848,2012-08-19,77,0
CS1357,2014-09-28,53,0
CS5081,2011-10-14,51,0
CS4758,2012-04-19,43,0
CS2178,2013-11-30,47,0
CS5696,2012-09-14,38,0
CS3536,2014-09-20,46,0
CS4289,2013-05-25,54,0
CS3796,2013-07-02,85,0
CS5592,2013-02-16,65,0
CS1575,2014-11-11,46,0
CS5107,2012-06-09,68,0
CS1694,2011-11-23,75,0
CS3004,2012-11-23,58,0
CS2461,2012-03-12,67,0
CS3571,2014-05-25,99,0
CS6094,2015-01-03,97,0
CS4966,2011-12-06,40,0
CS3657,2014-12-24,63,0
CS3495,2013-12-05,68,1
CS4870,2013-01-15,98,0
CS2272,2012-12-01,54,0
CS3759,2012-07-12,98,0
CS2085,2014-03-01,95,1
CS4762,2013-05-24,74,0
CS3662,2015-01-10,92,0
CS4640,2012-06-18,76,0
CS4190,2013-01-08,92,0
CS4473,2013-09-12,60,0
CS2401,2014-02-01,58,0
CS1720,2013-07-31,72,0
CS4520,2012-10-11,102,0
CS1455,2012-06-13,79,0
CS5711,2011-07-09,41,0
CS4250,2014-12-13,87,0
CS5672,2012-11-11,50,0
CS5537,2012-07-22,62,0
CS4349,2014-06-05,88,0
CS3581,2011-08-27,59,0
CS5943,2013-04-14,75,0
CS3848,2014-05-19,90,0
CS1909,2012-11-14,93,0
CS5196,2011-08-20,48,0
CS6007,2012-10-27,62,0
CS3357,2013-09-24,65,0
CS2272,2012-11-03,82,0
CS2807,2013-07-03,75,0
CS3250,2012-04-26,55,0
CS5315,2012-07-17,84,0
CS4941,2012-12-26,87,0
CS5210,2011-07-19,101,0
CS3071,2011-10-09,80,0
CS4739,2012-03-01,37,1
CS3985,2012-10-30,101,0
CS2336,2015-02-22,76,0
CS1730,2014-04-07,66,0
CS3591,2013-08-08,81,0
CS5103,2012-09-06,49,0
CS1442,2015-03-08,56,0
CS4311,2013-06-12,72,1
CS3713,2013-12-19,100,0
CS2646,2012-07-31,87,0
CS3863,2014-02-22,98,0
CS1247,2011-11-09,98,1
CS1387,2014-10-30,61,0
CS1267,2013-09-21,103,0
CS3772,2011-11-18,42,0
CS1182,2011-07-07,82,1
CS2845,2013-02-23,36,0
CS3493,2014-01-13,100,0
CS5480,2011-06-21,73,1
CS5968,2014-07-03,38,0
CS4813,2011-11-17,104,0
CS3384,2011-09-18,87,0
CS4639,2013-06-28,47,0
CS5755,2012-10-03,57,0
CS4755,2014-12-30,56,1
CS1985,2011-05-29,83,0
CS3000,2012-12-11,74,0
CS3850,2013-10-25,99,0
CS3540,2013-05-28,39,0
CS2919,2012-12-03,77,0
CS5534,2014-05-13,51,0
CS1131,2014-07-27,47,0
CS4924,2013-04-03,38,1
CS3956,2013-12-11,74,0
CS2331,2011-11-08,72,1
CS3403,2014-10-13,76,0
CS5129,2013-03-18,71,0
CS3799,2011-09-18,95,0
CS1554,2012-05-29,42,0
CS3698,2011-06-19,40,0
CS4800,2011-11-18,35,0
CS4571,2011-06-24,36,0
CS1347,2013-03-12,104,0
CS2585,2012-01-14,51,0
CS6046,2011-11-30,83,0
CS2392,2013-02-05,63,0
CS4513,2013-01-31,48,0
CS3479,2012-05-18,79,0
CS1499,2013-12-27,98,0
CS3086,2011-08-17,70,1
CS4749,2014-11-22,67,0
CS1254,2011-07-13,64,0
CS3139,2013-03-01,85,0
CS4776,2013-04-16,46,0
CS5421,2013-01-04,47,0
CS3639,2011-05-31,63,0
CS4153,2013-10-01,47,0
CS5057,2011-08-09,92,0
CS2938,2014-06-28,93,0
CS1802,2013-08-10,98,0
CS5832,2011-11-20,65,0
CS4607,2013-12-30,96,0
CS3015,2013-11-28,84,0
CS3733,2011-10-04,98,0
CS2931,2014-12-11,96,1
CS2001,2011-06-08,37,0
CS2426,2013-03-08,45,0
CS4990,2012-05-02,86,0
CS5735,2013-05-08,51,0
CS3052,2014-04-05,98,1
CS1866,2011-12-20,43,0
CS2280,2012-08-29,52,0
CS4284,2012-02-06,51,0
CS4162,2014-08-16,63,0
CS3848,2011-05-17,86,0
CS5648,2015-03-03,92,0
CS3100,2012-01-04,102,0
CS5300,2013-05-30,41,0
CS5066,2014-07-15,44,0
CS5541,2013-10-23,40,0
CS2207,2015-02-22,80,0
CS2787,2013-11-16,59,0
CS2957,2012-05-09,69,0
CS5928,2014-05-07,96,0
CS2756,2013-09-15,83,0
CS1645,2014-07-09,76,0
CS6031,2013-02-24,82,0
CS4198,2011-06-23,85,0
CS3673,2011-07-17,92,0
CS3095,2013-01-27,41,0
CS1233,2014-08-17,57,1
CS5447,2013-12-04,75,0
CS1978,2014-10-24,66,0
CS2568,2011-07-29,69,0
CS1811,2012-01-05,94,0
CS1425,2013-07-02,63,0
CS2489,2013-11-24,54,1
CS5788,2011-10-15,95,0
CS2036,2012-12-12,42,0
CS3426,2012-03-22,82,0
CS5195,2011-09-22,38,1
CS3274,2011-06-25,95,0
CS3502,2014-10-31,35,0
CS2126,2015-01-02,77,0
CS3287,2012-04-14,37,0
CS5778,2012-11-10,75,0
CS5389,2013-09-15,92,1
CS2984,2014-01-08,40,0
CS1742,2012-10-28,99,1
CS2310,2014-04-23,97,0
CS5500,2014-03-22,52,0
CS5438,2013-09-08,72,0
CS2884,2015-03-16,103,0
CS3412,2013-12-30,73,0
CS1494,2014-10-28,90,0
CS1639,2013-03-02,79,0
CS4009,2014-07-09,59,0
CS3518,2015-01-29,79,0
CS4628,2014-11-08,90,0
CS3797,2013-12-31,93,0
CS3688,2014-09-10,72,0
CS4623,2014-07-25,88,1
CS4393,2015-01-28,60,0
CS5076,2011-05-28,68,1
CS2035,2011-08-15,40,0
CS3105,2012-08-12,36,1
CS2378,2013-09-15,55,0
CS4742,2012-09-02,94,0
CS2298,2014-09-29,100,1
CS5093,2014-07-29,65,1
CS1518,2013-10-03,67,0
CS3030,2013-05-30,58,0
CS3232,2011-06-01,99,1
CS5633,2014-07-06,99,0
CS5466,2014-10-07,53,0
CS3324,2013-06-11,87,0
CS5608,2012-07-16,95,0
CS4722,2014-10-13,70,0
CS3359,2012-02-26,96,0
CS5106,2011-08-03,99,0
CS1925,2015-03-12,102,0
CS4949,2015-02-28,65,1
CS2235,2013-06-30,70,0
CS4912,2014-02-24,86,0
CS2196,2013-08-11,93,0
CS3549,2013-06-24,53,0
CS2251,2013-01-01,94,0
CS4706,2014-09-28,39,0
CS3002,2014-03-24,91,0
CS1202,2015-01-07,99,0
CS3778,2014-11-18,71,0
CS5644,2014-02-10,104,1
CS3371,2013-03-02,103,0
CS5887,2014-03-05,65,0
CS3455,2013-11-06,46,0
CS4858,2013-12-06,73,0
CS4121,2013-01-14,98,0
CS1336,2013-09-10,47,0
CS2142,2012-02-17,58,0
CS5574,2013-07-14,79,0
CS3099,2014-01-24,52,0
CS5605,2011-06-13,45,0
CS1702,2011-09-14,41,0
CS4136,2014-05-06,43,1
CS2883,2014-06-19,63,0
CS3582,2014-09-26,51,0
CS3222,2012-08-27,42,0
CS2259,2014-05-23,83,1
CS2789,2012-09-27,83,0
CS2298,2014-07-11,94,1
CS3189,2012-07-25,83,0
CS2741,2012-08-15,35,1
CS2413,2014-02-23,65,0
CS2136,2014-01-07,38,0
CS3633,2012-10-06,77,0
CS1831,2012-08-05,53,0
CS2676,2011-07-03,39,0
CS2075,2012-03-21,73,0
CS1891,2013-06-02,64,0
CS4261,2014-09-13,101,0
CS4843,2012-02-21,36,0
CS2180,2013-01-11,105,0
CS2778,2013-07-16,64,1
CS4385,2012-05-01,89,0
CS1979,2011-12-10,83,0
CS3629,2013-05-18,86,0
CS1262,2014-12-22,100,0
CS5070,2012-10-05,38,0
CS2951,2013-11-09,90,1
CS1649,2013-06-24,64,0
CS3904,2014-09-20,57,0
CS4606,2012-12-09,104,0
CS2945,2014-07-02,86,0
CS3943,2012-12-19,65,0
CS5707,2012-11-18,50,0
CS3553,2012-05-05,71,0
CS5413,2014-02-21,71,0
CS2014,2011-08-12,41,0
CS1456,2012-08-26,41,0
CS5972,2014-07-22,87,0
CS3979,2011-06-24,45,0
CS2887,2011-06-17,62,0
CS4578,2014-06-05,35,1
CS1660,2012-04-11,100,0
CS2379,2011-11-02,62,0
CS2220,2012-07-06,56,0
CS3993,2011-08-14,66,0
CS4065,2011-12-08,80,0
CS4617,2012-11-04,86,0
CS2626,2012-10-19,73,0
CS3824,2012-02-06,40,0
CS2439,2012-04-02,70,0
CS3452,2011-05-31,70,0
CS4660,2014-04-02,66,0
CS4011,2013-07-21,94,0
CS3175,2013-03-12,55,0
CS3492,2014-06-08,81,0
CS2898,2013-08-22,50,0
CS3405,2014-07-09,48,0
CS2418,2013-11-14,68,0
CS2470,2012-03-02,93,0
CS2494,2011-07-18,59,0
CS2740,2013-04-19,102,0
CS2354,2011-12-28,60,0
CS5041,2015-03-06,51,0
CS1495,2014-09-06,56,0
CS5883,2013-01-30,43,0
CS2660,2014-07-31,79,0
CS6016,2011-11-05,75,0
CS3262,2014-09-14,42,0
CS4141,2015-01-24,73,0
CS5511,2011-11-14,80,0
CS6025,2012-08-27,39,0
CS2978,2011-08-31,40,0
CS4772,2012-03-25,40,0
CS2461,2012-08-03,50,0
CS5640,2013-01-21,70,0
CS5679,2013-06-18,99,0
CS1231,2012-11-21,75,0
CS1471,2012-09-23,53,0
CS4336,2013-06-07,98,0
CS5954,2012-08-02,84,0
CS3802,2012-03-12,80,1
CS4740,2014-07-21,53,0
CS1316,2013-12-26,52,0
CS5548,2013-11-15,70,0
CS3334,2014-12-26,83,0
CS5470,2011-12-24,86,0
CS5525,2012-03-19,102,0
CS5417,2013-03-29,88,0
CS1237,2013-05-28,55,0
CS3073,2012-03-04,67,0
CS4738,2013-04-14,82,0
CS4912,2012-08-11,70,0
CS3651,2013-05-07,102,0
CS4670,2011-08-11,56,0
CS6001,2014-03-10,57,0
CS3299,2014-04-01,83,0
CS5777,2014-04-23,91,0
CS2229,2014-05-25,93,1
CS2693,2011-08-25,96,0
CS2264,2014-08-01,39,0
CS2091,2014-07-18,93,0
CS2580,2013-11-15,57,0
CS1995,2014-08-10,79,1
CS5891,2012-12-24,76,0
CS5933,2012-06-17,68,0
CS1888,2013-10-19,99,0
CS1781,2013-11-20,83,0
CS5843,2012-09-20,76,0
CS3996,2012-06-08,59,0
CS5477,2013-12-06,51,0
CS2960,2014-07-04,52,0
CS5081,2011-07-16,104,0
CS5037,2012-11-27,48,0
CS2076,2014-05-16,38,0
CS4954,2014-01-20,51,0
CS5252,2013-07-16,92,0
CS4296,2015-01-05,81,0
CS3072,2014-03-21,92,0
CS4998,2012-09-28,76,0
CS1913,2012-04-03,48,0
CS2254,2011-06-18,41,1
CS5264,2014-10-30,93,0
CS1809,2012-01-17,90,0
CS3356,2014-10-13,103,0
CS2433,2011-06-26,72,0
CS3007,2013-07-21,65,0
CS2763,2012-04-18,66,0
CS3386,2014-03-14,93,1
CS1232,2014-08-19,53,0
CS4645,2012-11-15,41,0
CS5032,2014-01-19,68,0
CS3626,2014-09-06,50,0
CS5287,2015-02-24,44,0
CS2731,2014-11-28,81,0
CS4050,2013-09-14,72,0
CS2133,2013-12-14,36,0
CS6035,2012-11-18,82,0
CS4658,2013-08-21,43,0
CS1996,2014-12-13,56,1
CS1343,2011-12-13,70,0
CS1571,2013-05-02,100,0
CS3329,2014-07-27,56,0
CS2175,2014-11-08,64,1
CS2900,2013-11-14,53,0
CS1525,2014-04-30,41,0
CS5028,2012-05-03,75,0
CS5928,2014-01-21,56,0
CS2712,2013-10-14,64,0
CS1855,2012-03-31,67,0
CS2056,2013-09-14,40,0
CS3779,2014-08-08,60,0
CS1923,2012-02-20,76,1
CS5226,2013-03-28,102,0
CS6091,2013-02-04,36,0
CS3946,2013-02-14,37,0
CS2458,2014-04-12,76,0
CS2329,2012-06-01,99,0
CS1988,2011-10-10,86,0
CS4001,2013-08-22,105,0
CS3662,2014-05-07,54,0
CS1415,2013-01-17,82,0
CS6096,2012-05-22,72,0
CS2015,2013-06-04,83,0
CS2065,2012-09-01,95,0
CS5246,2014-07-16,83,0
CS2619,2012-06-07,44,0
CS1290,2012-05-27,91,0
CS1256,2014-05-20,100,0
CS2628,2014-11-19,48,1
CS2304,2012-04-12,98,0
CS1200,2012-10-08,53,0
CS1388,2011-07-29,79,0
CS5994,2013-10-02,97,0
CS1676,2014-07-06,81,1
CS2272,2011-06-18,62,0
CS3339,2013-02-10,81,0
CS1713,2013-02-19,99,0
CS5589,2014-06-01,68,1
CS4626,2011-10-07,98,0
CS4160,2013-05-14,84,0
CS4116,2014-07-22,89,1
CS4545,2014-05-14,42,0
CS5993,2015-01-12,103,0
CS2113,2014-08-02,67,1
CS4676,2014-05-10,79,0
CS2912,2011-06-15,36,0
CS2411,2013-02-26,44,0
CS3515,2014-07-21,73,0
CS5007,2012-11-21,39,0
CS2563,2012-11-05,39,0
CS2477,2012-02-26,63,0
CS1435,2012-03-01,89,0
CS2029,2013-04-19,47,0
CS1650,2013-12-22,58,1
CS3501,2012-09-13,99,1
CS4138,2012-10-26,36,0
CS2837,2012-12-19,68,0
CS3710,2015-01-29,76,1
CS4220,2014-01-09,105,0
CS1833,2014-09-15,35,0
CS2813,2011-08-18,105,0
CS4654,2012-01-30,51,0
CS4987,2014-04-23,88,0
CS4476,2014-09-05,38,0
CS3424,2013-12-20,99,0
